Argonne Cellars,WA,Syrah/Shiraz - $35.00 - $44.99,2020,Red Mountain,,Syrah,$39.00,Double Gold
Argonne Cellars,WA,Malbec - Up to - $38.99,2020,Red Mountain,,Malbec,$38.00,Silver
Arius,CA,Pinot Noir - $24.00 - $28.99,2022,California,,Pinot Noir,$26.95,Silver
Arndt Cellars,CA,Pinot Noir - $40.00 - $46.99,2021,Edna Valley,,Pinot Noir,$44.00,Gold
Arndt Cellars,CA,Red Blend: Petit Verdot leading blend,2019,Paso Robles,,Clubhouse,$56.00,Gold
Arndt Cellars,CA,Merlot - $30.00 - $39.99,2019,Paso Robles Geneseo District,,Merlot,$35.00,Silver
Arndt Cellars,CA,Zinfandel - $35.00 - $39.99,2019,Paso Robles,Mcfrink Family Vineyard,Zinfandel,$37.00,Silver
AronHill Vineyards,CA,Primitivo,2021,Paso Robles Willowcreek District,,Primitivo,$52.00,Double Gold
AronHill Vineyards,CA,Cab Sauv - $60.00 - $69.99,2020,Willow Creek,,Cabernet Sauvignon,$64.00,Gold
AronHill Vineyards,CA,Dry Rose (one varietal) - RS 0,2022,Willow Creek,,Primrose,$34.00,Gold
AronHill Vineyards,CA,Red Blend: Petite Sirah leading blend,NV,Paso Robles,,Quatre Melanges,$49.00,Gold
Arrington Vineyards,TN,Pinot Noir - $24.00 - $28.99,2020,NONE,,Pinot Noir,$27.00,Bronze
Arrington Vineyards,TN,Riesling - Medium Dry 1.0 - 2.00 RS,2022,Columbia Valley,,Riesling,$22.00,Double Gold
Arrington Vineyards,TN,Merlot - $30.00 - $39.99,2021,Horse Heaven Hills,Russell,Merlot,$30.00,Gold
Arrington Vineyards,TN,Cab Franc - Up to - $34.99,2021,Red Mountain,Kixs Wine Club Rsv,Cabernet Franc,$34.00,Silver
Arrington Vineyards,TN,Cab Sauv - $31.00 - $35.99,2021,Tennessee,,Cabernet Sauvignon,$32.00,Silver
Arrington Vineyards,TN,Cab Sauv - $50.00 - $59.99,2020,Red Mountain,KB 14 20,Cabernet Sauvignon,$59.99,Silver
Arrington Vineyards,TN,Chardonnay - $23.00 - $27.99,2022,Columbia Valley,,Chardonnay,$27.00,Silver
Arrington Vineyards,TN,Port - Up to - $32.99,NV,Tennessee,The Final,Encore,$30.00,Silver
Arrington Vineyards,TN,Red Blend: Sangiovese leading blend,2021,NONE,,Red Fox Red,$26.00,Silver
Arrington Vineyards,TN,Rose Sparkling (non-Pinot Noir Varietal),2020,Tennessee,,Sparkle Rose,$45.00,Silver
Arrington Vineyards,TN,Sauvignon Blanc/Fume - $22.00 - $ 27.99,2022,Yakima Valley,Kinzley Reserve,Sauvignon Blanc,$24.00,Silver
Arrington Vineyards,TN,Syrah/Shiraz - Up to - $34.99,2021,Horse Heaven Hills,,Syrah,$28.00,Silver
Arrington Vineyards,TN,White Blends - Up to - $21.99,2022,Washington,,Stags White,$20.00,Silver
Arrington Vineyards,TN,White Dessert/Late Harvest - RS >3.5,2022,American,Tennessee,Honeysuckle,$25.00,Specialty Sweepstakes
Arroyo Cellars,CA,Chardonnay - $23.00 - $27.99,2021,Livermore Valley,,Chardonnay,$26.00,Bronze
Arroyo Cellars,CA,Chardonnay - $23.00 - $27.99,2022,Livermore Valley,,Chardonnay,$26.00,Bronze
Arroyo Cellars,CA,White Blends - $22.00 - $29.99,2022,Livermore Valley,,Livermore White Blend,$28.00,Bronze
Arroyo Cellars,CA,Merlot - $23.00 - $29.99,2021,Livermore Valley,,Merlot,$25.00,Gold
Arroyo Cellars,CA,All Other Red Blends; Up to $34.99,NV,Livermore Valley,Quatro,Arroyo Rojo,$20.00,Silver
Arroyo Cellars,CA,White Blends - Up to - $21.99,2022,Livermore Valley,,Arroyo Blanco,$20.00,Silver
Art of the Cooper,CA,Cab Sauv - Up to - $15.99,2022,Lodi,,Cabernet Sauvignon,$10.99,Gold
Art of the Cooper,CA,Pinot Noir - Up to - $17.99,2022,Monterey,,Pinot Noir,$10.99,Gold
ARTEVINO,CA,Chardonnay - $46.00 & Over,2022,Yorkville Highlands,Estate,Chardonnay,$52.00,Silver
Artisan Uprising,NV,Packaging: Modern Illustrations,2020,Paso Robles,,Petite Sirah,$45.00,Silver
Artisan Uprising,NV,Petit Verdot - $46.00 and Over,2015,Paso Robles,,Petit Verdot,$65.00,Silver
Artisan Uprising,NV,Petite Sirah - $47.00 & Over,2015,Paso Robles,,Petite Sirah,$65.00,Silver
Arya,CA,Dry Rose (one varietal ) - RS .1 - .299,2018,Livermore Valley,,Rose Wine,$19.99,Silver
Ascension Cellars,CA,Red Blend: Mourvedre leading blend,2021,Paso Robles Geneseo District,,Messenger,$59.00,Bronze
Ascension Cellars,CA,Dry Rose (Blend) - RS 0 - .099,2022,Paso Robles Geneseo District,,Siren Rose,$32.00,Silver
Ascension Cellars,CA,Red Blend: Cab Sauv leading blend - $61.00 and Over,2017,Paso Robles Geneseo District,,Testament,$89.00,Silver
Ascension Cellars,CA,Red Blend: Grenache leading blend,2019,Paso Robles Geneseo District,,Trinity GSM,$59.00,Silver
Ascension Cellars,CA,Red Blend: Merlot leading blend - $40.00 & Over,2019,Paso Robles Geneseo District,,Ascendance,$59.00,Silver
Ascension Cellars,CA,Syrah/Shiraz - $45.00 & Over,2019,Paso Robles Geneseo District,Mayhem,Syrah,$59.00,Silver
Athenaeum,CA,Merlot - 40.00 & Over,2021,Napa Valley,,Merlot,$40.95,Gold
Auburn Road Vineyards,NJ,Red Blend: Merlot leading blend - Up to - $39.99,2021,Outer Coastal Plain,A Coeur d Est Blend,Eidolon,$23.00,Bronze
Auburn Road Vineyards,NJ,Red Blend: Red Native/Hybrid,2020,Outer Coastal Plain,,Peaceful Warrior 5th Chakra,$19.00,Bronze
Auburn Road Vineyards,NJ,Chardonnay - $32.00 - $35.99,2022,Outer Coastal Plain,Reserve,Chardonnay,$35.00,Silver
Auburn Road Vineyards,NJ,Dry Rose (Blend) - RS 0 - .099,2022,Outer Coastal Plain,,Dry Rose,$21.00,Silver
Auburn Road Vineyards,NJ,Red Blend: Cabernet Franc leading blend,2021,Outer Coastal Plain,,Gaia,$24.00,Silver
August Forest,WA,Riesling - Dry <.99 RS,2022,Columbia Valley,White Bluffs,Riesling,$36.00,Gold
August Forest,WA,Merlot - 40.00 & Over,2022,Walla Walla Valley,,Merlot,$42.00,Silver
Augusta Vin Winery,TX,Albarino,2022,Texas Hill Country,,Albarino,$32.00,Double Gold
Augusta Vin Winery,TX,Other White Varietals,2022,Texas Hill Country,,Picpoul Blanc,$32.00,Gold
Augusta Vin Winery,TX,Tempranillo - $40.00 & Over,2021,Texas Hill Country,,Tempranillo,$43.00,Gold
Augusta Vin Winery,TX,Cab Sauv - $50.00 - $59.99,2021,Texas Hill Country,,Cabernet Sauvignon,$56.00,Silver
Augusta Vin Winery,TX,Petite Sirah - $47.00 & Over,2020,Texas Hill Country,,Petite Sirah,$56.00,Silver
Augusta Vin Winery,TX,Tannat,2021,Texas Hill Country,,Tannat,$56.00,Silver
Aurora Cellars,MI,Sauvignon Blanc/Fume - $22.00 - $ 27.99,2022,Leelanau Peninsula,,Sauvignon Blanc,$24.00,Best of Class
Aurora Cellars,MI,Dry Rose (one varietal) - RS .001 - .099,2022,Leelanau Peninsula,,Pinot Noir Rose,$24.00,Bronze
Aurora Cellars,MI,Rose Sparkling (non-Pinot Noir Varietal),NV,Leelanau Peninsula,,Brut Rose,$34.00,Double Gold
Aurora Cellars,MI,Gruner Veltliner,2021,Leelanau Peninsula,,Gruner Veltliner,$24.00,Gold
Aurora Cellars,MI,All Other Red Varietals,2020,Leelanau Peninsula,,Blaufrankisch,$48.00,Silver
Aurora Cellars,MI,Cab Franc - $50.00 & Over,2018,Leelanau Peninsula,,Cabernet Franc,$55.00,Silver
Aurora Cellars,MI,Gewurztraminer,2022,Leelanau Peninsula,Medium Sweet,Gewurztraminer,$22.00,Silver
Auteur Wines,CA,Chardonnay - $46.00 & Over,2022,Sonoma Coast,,Chardonnay,$50.00,Gold
Auteur Wines,CA,Chardonnay - $46.00 & Over,2021,Sonoma Valley,Durell,Chardonnay,$65.00,Gold
Auteur Wines,CA,Pinot Noir - $60.00 - $69.99,2021,Sonoma Coast,,Pinot Noir,$60.00,Silver
Auteur Wines,CA,Pinot Noir - $70.00 and Over,2021,Anderson Valley,Savoy,Pinot Noir,$85.00,Silver
Autry Cellars,CA,Pinot Noir - $55.00 - $59.99,2021,Edna Valley,,Pinot Noir,$55.00,Bronze
Autry Cellars,CA,Gruner Veltliner,2022,Edna Valley,,Gruner Veltliner,$40.00,Gold
Autry Cellars,CA,Cab Franc - $50.00 & Over,2021,El Pomar District,,Cabernet Franc,$50.00,Silver
Autry Cellars,CA,Cab Sauv - $45.00 - $49.99,2020,El Pomar District,,Cabernet Sauvignon,$45.00,Silver
Autry Cellars,CA,Viognier $30.00 & Over,2021,El Pomar District,,Viognier,$39.00,Silver
Avalon,CA,Cab Sauv - Up to - $15.99,2022,California,,Cabernet Sauvignon,$10.99,Best of Class
Avanguardia,CA,All Other Red Varietals,2018,Sierra Foothills,,Lagrein,$28.00,Silver
Avanguardia,CA,Red Blend: Barbera leading blend,2015,Sierra Foothills,,PreMmiato,$28.00,Silver
Avanguardia,CA,White Blends - Up to - $21.99,2021,Sierra Foothills,,Selvatico,$16.00,Silver
Avensole,CA,Red Blend: Zinfandel leading blend - $25.00 and Over,2019,California,,Aventura,$49.00,Bronze
Avensole,CA,Red Blend: Zinfandel leading blend - $25.00 and Over,2020,Temecula Valley,,Retaggio,$68.00,Bronze
AvinoDos Wines,CA,Cab Franc - $50.00 & Over,2019,Oak Knoll District,,Cabernet Franc,$52.00,Gold
AvinoDos Wines,CA,Cab Sauv - $80.00 - $99.99,2019,Napa Valley,Atlas Peak,Cabernet Sauvignon,$95.00,Gold
AvinoDos Wines,CA,Malbec - $39.00 & Over,2018,Oak Knoll District,,Malbec,$42.00,Gold
AvinoDos Wines,CA,Rose Sparkling (Pinot Noir Varietal),2021,Napa Valley; Carneros,,Sparkling Rose,$38.00,Gold
AvinoDos Wines,CA,Cab Franc - $50.00 & Over,2020,Napa Valley; Oak Knoll District,Single Vineyard,Cabernet Franc,$52.00,Silver
AvinoDos Wines,CA,Cab Sauv - $60.00 - $69.99,2019,Napa Valley; Stags Leap District,,Cabernet Sauvignon,$66.00,Silver
AvinoDos Wines,CA,Cab Sauv - $60.00 - $69.99,2020,Napa Valley; Oak Knoll District,,Cabernet Sauvignon,$64.00,Silver
AvinoDos Wines,CA,Malbec - $39.00 & Over,2017,Oak Knoll District,,Malbec,$42.00,Silver
AvinoDos Wines,CA,Merlot - $30.00 - $39.99,2021,Sonoma Mountain,,Merlot,$34.00,Silver
AvinoDos Wines,CA,Sauvignon Blanc/Fume - $28.00 - $30.99,2022,Dry Creek Valley,,Sauvignon Blanc,$28.00,Silver
Axebridge Wine Company,MN,Other Sparkling,2021,Minnesota,,Sparkling Itasca,$34.00,Bronze
Axebridge Wine Company,MN,Red Blend: Red Native/Hybrid,2021,Minnesota,,Mill City Red,$36.00,Gold
Axebridge Wine Company,MN,Dry/Semi-Sweet Rose (Blend)--RS >1.00 and more,2022,Minnesota,,Timber Rose,$27.00,Silver
Ayaba Wines,CA,Sangria,NV,Sonoma County,,Red Berry Sangria,$8.00,Bronze
Ayaba Wines,CA,Sangria,NV,Sonoma County,,Watermelon Sangria,$8.00,Silver
B Side,CA,Cab Sauv - $20.00 - $23.99,2020,North Coast,,Cabernet Sauvignon,$21.99,Silver
Baily Vineyard & Winery,CA,Cab Franc - $50.00 & Over,2020,Temecula Valley,,Cabernet Franc,$50.00,Bronze
Baily Vineyard & Winery,CA,Red Blend: Mourvedre leading blend,2021,Temecula Valley,,Grandol,$40.00,Bronze
Baily Vineyard & Winery,CA,Riesling - Medium Sweet - 2.1 - 4.0 RS,2022,Temecula Valley,,Riesling,$35.00,Gold
Baily Vineyard & Winery,CA,Dry Rose (Blend) RS .3 - .99,2023,Temecula Valley,,Grandol Rose,$35.00,Silver
Baily Vineyard & Winery,CA,Red Blend: Cab Sauv leading blend - $61.00 and Over,2019,Temecula Valley,,Meritage,$75.00,Silver
Baily Vineyard & Winery,CA,White Blends - $30.00 and Over,2021,Temecula Valley,,Montage,$30.00,Silver
Bajka Wine Company,CA,Cab Sauv - $80.00 - $99.99,2017,Paso Robles,Nagengast Estate Vineyard,Cabernet Sauvignon,$90.00,Gold
Bajka Wine Company,CA,Cab Sauv - $80.00 - $99.99,2018,Paso Robles,Nagengast Estate Vineyard,Cabernet Sauvignon,$90.00,Gold
Bajka Wine Company,CA,Fiano,2022,Monterey,Riverview Vineyard,Fiano,$36.00,Gold
Bajka Wine Company,CA,Grenache - $35.00 and Over,2020,Paso Robles Estrella District,,Grenache,$60.00,Silver
Baker Bird Winery,KY,Cab Franc - Up to - $34.99,2022,Kentucky,,Cabernet Franc,$25.00,Bronze
Baker Bird Winery,KY,Cab Sauv - $24.00 - $27.99,2021,American,Thunderbolt,Cabernet Sauvignon,$27.99,Bronze
Baker Bird Winery,KY,White Native American/Hybrid,NV,Kentucky,,Vidal Blanc - Semi Dry,$19.95,Gold
Baldassari Wines,CA,Chardonnay - $40.00 - $45.99,2020,Sonoma Coast,,Chardonnay,$45.00,Bronze
Baldassari Wines,CA,Malbec - $39.00 & Over,2020,Alexander Valley,,Malbec,$56.00,Silver
Baldassari Wines,CA,Pinot Noir - $55.00 - $59.99,2020,Russian River Valley,,Pinot Noir,$56.00,Silver
Baldassari Wines,CA,Syrah/Shiraz - $35.00 - $44.99,2020,Bennett Valley,,Syrah,$43.00,Silver
Balistreri Vineyards,CO,Cab Sauv - $36.00 - $39.99,2022,Grand Valley,Lafata Vineyard,Cabernet Sauvignon,$38.00,Bronze
Balistreri Vineyards,CO,Montepulciano,2022,American,,Montepulciano,$36.00,Bronze
Balistreri Vineyards,CO,Teroldego,2022,Grand Valley,CVS Vineyard,Teroldego,$56.00,Bronze
Balistreri Vineyards,CO,Petite Sirah - $47.00 & Over,2022,Grand Valley,Talbott Vineyard,Petite Sirah,$48.00,Double Gold
Balistreri Vineyards,CO,Syrah/Shiraz - $35.00 - $44.99,2022,Grand Valley,CSU Vineyard,Syrah,$42.00,Double Gold
Balistreri Vineyards,CO,All Other Red Varietals,2022,American,,Sousao,$36.00,Gold
Balistreri Vineyards,CO,Petit Verdot - $46.00 and Over,2022,Grand Valley,Avant Vineyard,Petit Verdot,$56.00,Gold
Balistreri Vineyards,CO,All Other Red Varietals,2022,American,,Nero d Avola,$42.00,Silver
Balistreri Vineyards,CO,Malbec - Up to - $38.99,2022,Grand Valley,Avant Vineyard,Malbec,$34.00,Silver
Balistreri Vineyards,CO,Port - Up to - $32.99,NV,American,,American Port,$32.00,Silver
Balistreri Vineyards,CO,Primitivo,2022,American,,Primitivo,$34.00,Silver
Balistreri Vineyards,CO,Syrah/Shiraz - $35.00 - $44.99,2022,Grand Valley,Horse Mountain Vineyard,Syrah,$42.00,Silver
Balletto Vineyards,CA,Pinot Noir - $29.00 - $34.99,2020,Russian River Valley,,Pinot Noir,$34.00,Double Gold
Balletto Vineyards,CA,Pinot Noir - $55.00 - $59.99,2021,Russian River Valley,Sexton Hill Vineyard,Pinot Noir,$55.00,Double Gold
Balletto Vineyards,CA,Chardonnay - $32.00 - $35.99,2019,Russian River Valley,Russian River,Chardonnay,$32.00,Gold
Balletto Vineyards,CA,Chardonnay - $23.00 - $27.99,2022,Russian River Valley,Teresas,Chardonnay,$25.00,Silver
Balletto Vineyards,CA,Chardonnay - $40.00 - $45.99,2020,Russian River Valley,Cider Ridge Vineyard,Chardonnay,$42.00,Silver
Balletto Vineyards,CA,Chardonnay - $40.00 - $45.99,2020,Russian River Valley,Sexton Hill Vineyard,Chardonnay,$42.00,Silver
Balletto Vineyards,CA,Pinot Gris/Grigio - $18.00 & Over,2022,Russian River Valley,,Pinot Gris,$25.00,Silver
Balletto Vineyards,CA,Pinot Noir - $50.00 - $54.99,2020,Russian River Valley,BCD Vineyard,Pinot Noir,$50.00,Silver
Balverne,CA,Chardonnay - $32.00 - $35.99,2021,Russian River Valley,,Chardonnay,$35.00,Double Gold
Balverne,CA,Cab Sauv - $45.00 - $49.99,2021,Chalk Hill,,Cabernet Sauvignon,$48.00,Gold
Balverne,CA,Pinot Noir - $40.00 - $46.99,2022,Russian River Valley,,Pinot Noir,$45.00,Gold
Balverne,CA,Chardonnay - $32.00 - $35.99,2022,Russian River Valley,,Chardonnay,$35.00,Silver
Banshee,CA,Brut,NV,California,,Ten of Cups Sparkling,$24.99,Gold
Banshee,CA,Cab Sauv - $24.00 - $27.99,2021,Sonoma County,,Cabernet Sauvignon,$24.99,Gold
Banshee,CA,Chardonnay - $18.00 - $22.99,2021,Sonoma County,,Chardonnay,$21.99,Gold
Banshee,CA,Pinot Noir - $24.00 - $28.99,2022,Sonoma County,,Pinot Noir,$24.99,Silver
Barboursville Vineyards,VA,White Dessert/Late Harvest - RS >3.5,2019,Virginia,,Paxxito,$40.00,Gold
Barboursville Vineyards,VA,Nebbiolo,2020,Virginia,Reserve,Nebbiolo,$35.00,Silver
Barboursville Vineyards,VA,Red Blend: Merlot leading blend - $40.00 & Over,2020,Virginia,,Octagon,$65.00,Silver
Barboursville Vineyards,VA,Sauvignon Blanc/Fume - $22.00 - $ 27.99,2021,Virginia,,Sauvignon Blanc,$25.00,Silver
Barefoot,CA,Dry/Semi-Sweet Rose (Blend)--RS >1.00 and more,NV,California,,White Zinfandel,$6.99,Best of Class
Barefoot,CA,Malbec - Up to - $38.99,NV,California,,Malbec,$6.99,Double Gold
Barefoot,CA,Fruit Wine,NV,California,,Sweet Cranberry Fruitscato,$6.99,Silver
Barefoot,CA,Sangria,NV,American,,Sangria,$6.99,Silver
Barefoot,CA,Sweet Red,NV,California,,Sweet Red,$6.99,Silver
Barefoot Bubbly,CA,Other Sparkling,NV,California,,Moscato Spumante,$9.99,Best of Class
Barefoot Bubbly,CA,Other Sparkling,NV,California,,Pink Moscato,$9.99,Bronze
Barefoot Bubbly,CA,Other Sparkling,NV,California,,Extra Dry,$9.99,Gold
Barefoot Bubbly,CA,Brut,NV,California,,Brut Cuvee,$9.99,Silver
Barefoot Bubbly,CA,Other Sparkling,NV,California,,Pinot Grigio,$9.99,Silver
Barefoot Bubbly,CA,Rose Sparkling (Pinot Noir Varietal),NV,California,,Sweet Rose Pride,$9.99,Silver
Barefoot Bubbly,CA,Rose Sparkling (Pinot Noir Varietal),NV,California,,Brut Rose,$9.99,Silver
Barefoot Cellars,CA,Pinot Gris/Grigio - Up to - $17.99,NV,American,,Pinot Grigio,$6.99,Best of Class
Barefoot Cellars,CA,Sauvignon Blanc/Fume - Up to - $16.99,NV,California,,Sauvignon Blanc,$6.99,Double Gold
Barefoot Cellars,CA,Sweet Red,NV,California,,Red Moscato,$6.99,Double Gold
Barefoot Cellars,CA,Muscat,NV,California,,White Moscato,$6.99,Gold
Barefoot Cellars,CA,Pinot Noir - Up to - $17.99,NV,California,,Pinot Noir,$6.99,Gold
Barefoot Cellars,CA,Cab Sauv - Up to - $15.99,NV,California,,Cabernet Sauvignon,$6.99,Silver
Barefoot Cellars,CA,Dry/Semi-Sweet Rose (Blend)--RS >1.00 and more,NV,California,,Pink Moscato,$6.99,Silver
Barefoot Cellars,CA,Dry/Semi-Sweet Rose (Blend)--RS >1.00 and more,NV,California,,Rose,$6.99,Silver
Barefoot Cellars,CA,Merlot - Up to - $22.99,NV,California,,Merlot,$6.99,Silver
Barefoot Cellars,CA,Riesling - Sweet - >4.1 RS (not late Harvest Dessert),NV,California,,Riesling,$6.99,Silver
Barefoot Fruitscato,CA,Fruit Wine,NV,American,,Strawberry,$6.99,Best of Class
Barefoot Fruitscato,CA,Fruit Wine,NV,American,,Mango,$6.99,Bronze
Barefoot Fruitscato,CA,Fruit Wine,NV,American,,Pineapple,$6.99,Bronze
Barefoot Fruitscato,CA,Fruit Wine,NV,American,,Pear,$6.99,Silver
Barefoot Fruitscato,CA,Fruit Wine,NV,American,,Blueberry,$6.99,Silver
Barefoot Fruitscato,CA,Fruit Wine,NV,American,,Peach,$6.99,Silver
Barefoot Fruitscato,CA,Fruit Wine,NV,American,,Lemonade,$6.99,Silver
Bargetto Winery,CA,Cab Sauv - $60.00 - $69.99,2021,Santa Cruz Mountains,Reserve,Cabernet Sauvignon,$60.00,Bronze
Bargetto Winery,CA,Pinot Noir - $40.00 - $46.99,2022,Santa Cruz Mountains,Reserve,Pinot Noir,$46.00,Gold
Bargetto Winery,CA,Pinot Noir - $60.00 - $69.99,2022,Santa Cruz Mountains,Mount Eden Clone,Pinot Noir,$60.00,Gold
Bargetto Winery,CA,All Other Red Blends: $35.00 and Over,2019,Santa Cruz Mountains,Estate Vineyard,La Vita,$60.00,Silver
Bargetto Winery,CA,Pinot Gris/Grigio - $18.00 & Over,2022,Santa Cruz Mountains,,Pinot Grigio,$28.00,Silver
Bargetto Winery / Chaucer's Cellars,CA,Mixed Category Mead,NV,Santa Cruz,,Pomegranate Mead,$16.00,Bronze
Bargetto Winery / Chaucer's Cellars,CA,Mixed Category Mead,NV,Santa Cruz Mountains,,Chaucers Raspberry Mead,$16.00,Gold
Bargetto Winery / Chaucer's Cellars,CA,Mixed Category Mead,NV,Santa Cruz Mountains/Santa Clara Valley,,Chaucers Mead,$16.00,Silver
Barnard Griffin,WA,Dry Rose (one varietal) - RS .001 - .099,2023,Columbia Valley,,Rose of Sangiovese,$14.00,Silver
Barra,CA,Packaging: Minimal,2021,Mendocino,Estate Reserve,Cabernet Sauvignon,$28.00,Best of Class
Barra,CA,Cab Sauv - $28.00 - $30.99,2021,Mendocino,Estate Reserve,Cabernet Sauvignon,$28.00,Double Gold
Barra,CA,Petite Sirah - Up to - $32.99,2021,Mendocino,Estate Reserve,Petite Sirah,$28.00,Gold
Barra,CA,Pinot Noir - $24.00 - $28.99,2022,Mendocino,Estate Reserve,Pinot Noir,$26.00,Gold
Barra,CA,Chardonnay - $23.00 - $27.99,2022,Mendocino,Estate Reserve,Chardonnay,$24.00,Silver
Barrister Winery,WA,Cab Sauv - $50.00 - $59.99,2018,Red Mountain,Tapteil Vineyard,Cabernet Sauvignon,$57.00,Silver
Barrister Winery,WA,Petit Verdot - $46.00 and Over,2019,Columbia Valley,Dionysus Vineyard,Petit Verdot,$47.00,Best of Class
Barrister Winery,WA,Carmenere,2020,Wahluke Slope,,Carmenere,$45.00,Gold
Barterra Winery,CA,Vermentino,2022,Lodi,,Vermentino,$29.00,Gold
Barterra Winery,CA,Barbera - $35.00 and Over,2021,Lodi,,Barbera,$42.00,Silver
Barterra Winery,CA,Other White Varietals,2022,Mendocino,,French Colombard,$26.00,Silver
Barterra Winery,CA,Red Blend: Petit Verdot leading blend,2020,Lodi,,Exploration Red Blend,$42.00,Silver
Barterra Winery,CA,Red Blend: Petite Sirah leading blend,2020,Lodi,,Sojourn,$39.00,Silver
Barterra Winery,CA,Red Blend: Petite Sirah leading blend,2020,Lodi,,Wanderlust Red Blend,$42.00,Silver
Bartholomew Estate,CA,Zinfandel - $40.00 - $44.99,2021,Sonoma Valley,,Zinfandel,$44.00,Bronze
Bartholomew Estate,CA,Syrah/Shiraz - $45.00 & Over,2021,Sonoma Valley,Vivianos Block,Syrah,$48.00,Double Gold
Bartholomew Estate,CA,Cab Sauv - $60.00 - $69.99,2021,Sonoma Valley,,Cabernet Sauvignon,$65.00,Gold
Bartholomew Estate,CA,Dry Rose (one varietal) - RS 0,2022,Sonoma Valley,Antonias Garden,Rose of Zinfandel,$30.00,Gold
Bartholomew Estate,CA,Pinot Noir - $60.00 - $69.99,2021,Sonoma Valley,Wildcat Mountain Vineyard,Pinot Noir,$65.00,Gold
Bartholomew Estate,CA,Zinfandel - $45.00 - $54.99,2021,Sonoma Valley,Garden Block,Zinfandel,$48.00,Gold
Bartholomew Estate,CA,Red Blend: Syrah leading blend - $36.00 and Over,2021,Sonoma Valley,,Press Release,$75.00,Silver
Bartholomew Estate,CA,Sauvignon Blanc/Fume - $28.00 - $30.99,2022,Sonoma Valley,,Sauvignon Blanc,$30.00,Silver
Bartholomew Estate,CA,White Blends - $30.00 and Over,2022,Sonoma Valley,Fifth Hill Vineyard,Marsanne | Roussanne,$38.00,Silver
Bayer Family Estate,OR,Dolcetto,2018,Rogue Valley,,Dolcetto,$34.00,Bronze
Bayer Family Estate,OR,Zinfandel - $35.00 - $39.99,2018,Rogue Valley,,Zinfandel,$36.00,Bronze
Bayer Family Estate,OR,Nebbiolo,2018,Rogue Valley,,Nebbiolo,$65.00,Silver
Becker Vineyards,TX,Cab Sauv - $50.00 - $59.99,2019,Texas High Plains,Wilmeth Family Reserve,Cabernet Sauvignon,$50.00,Bronze
Becker Vineyards,TX,Dolcetto,2019,Texas High Plains,,Dolcetto,$40.00,Bronze
Becker Vineyards,TX,Viognier $30.00 & Over,2022,Texas High Plains,,Viognier,$35.00,Bronze
Becker Vineyards,TX,Cab Sauv - $16.00 - $19.99,2020,Texas,Iconoclast Barrel Select,Cabernet Sauvignon,$19.00,Double Gold
Becker Vineyards,TX,Viognier - Up to - $29.99,2022,Texas,,Viognier,$18.00,Double Gold
Becker Vineyards,TX,Chardonnay - $28.00 - $ 31.99,2020,Texas Hill Country,,Chardonnay,$30.00,Gold
Becker Vineyards,TX,Red Blend: Malbec leading blend,2020,Texas,,Ranger Hays,$50.00,Gold
Becker Vineyards,TX,White Blends - $30.00 and Over,2022,Texas High Plains,,D Estate,$35.00,Gold
Becker Vineyards,TX,Dry Rose (Blend) - RS 0 - .099,2022,Texas,,Jolie Dry Rose,$30.00,Silver
Becker Vineyards,TX,Dry Rose (Blend) - RS 0 - .099,2022,Texas,,Saigne (Dry Rose),$12.00,Silver
Becker Vineyards,TX,Dry Rose (Blend) - RS 0 - .099,2022,Texas,,Primavera Dry Rose,$35.00,Silver
